Name,Collection,Rarity,Float,PriceCents,StatTrak
AK-47 | Aquamarine Revenge,The Falchion Collection,covert,0.725,,true
Galil AR | Connexion,The Fracture Collection,restricted,0.265,,true
Galil AR | Connexion,The Fracture Collection,restricted,0.110,,false
Galil AR | Connexion,The Fracture Collection,restricted,0.110,,true
Galil AR | Connexion,The Fracture Collection,restricted,0.415,,false
Galil AR | Connexion,The Fracture Collection,restricted,0.415,,true
Galil AR | Control,The Fever Collection,restricted,0.725,,false
Galil AR | Control,The Fever Collection,restricted,0.725,,true
Galil AR | Control,The Fever Collection,restricted,0.035,,true
Galil AR | Control,The Fever Collection,restricted,0.265,,true
Galil AR | Control,The Fever Collection,restricted,0.110,,true
Galil AR | Control,The Fever Collection,restricted,0.415,,true
Galil AR | Crimson Tsunami,The Spectrum Collection,restricted,0.725,,true
Galil AR | Crimson Tsunami,The Spectrum Collection,restricted,0.035,,true
Galil AR | Crimson Tsunami,The Spectrum Collection,restricted,0.265,,true
Galil AR | Crimson Tsunami,The Spectrum Collection,restricted,0.110,,true
Galil AR | Crimson Tsunami,The Spectrum Collection,restricted,0.415,,true
Galil AR | Destroyer,The Recoil Collection,mil-spec,0.725,,true
Galil AR | Destroyer,The Recoil Collection,mil-spec,0.035,,true
Galil AR | Destroyer,The Recoil Collection,mil-spec,0.265,,true
Galil AR | Destroyer,The Recoil Collection,mil-spec,0.110,,true
Galil AR | Destroyer,The Recoil Collection,mil-spec,0.415,,true
Galil AR | Dusk Ruins,The Ancient Collection,mil-spec,0.725,,true
Galil AR | Dusk Ruins,The Ancient Collection,mil-spec,0.035,,true
Galil AR | Dusk Ruins,The Ancient Collection,mil-spec,0.265,,true
Galil AR | Dusk Ruins,The Ancient Collection,mil-spec,0.110,,true
Galil AR | Dusk Ruins,The Ancient Collection,mil-spec,0.415,,false
Galil AR | Dusk Ruins,The Ancient Collection,mil-spec,0.415,,true
Galil AR | Eco,The Chroma 2 Collection,classified,0.725,,true
Galil AR | Eco,The Chroma 2 Collection,classified,0.265,,true
Galil AR | Eco,The Chroma 2 Collection,classified,0.110,,true
Galil AR | Eco,The Chroma 2 Collection,classified,0.415,,true
Galil AR | Firefight,The Chroma 3 Collection,restricted,0.725,,true
Galil AR | Firefight,The Chroma 3 Collection,restricted,0.035,,true
Galil AR | Firefight,The Chroma 3 Collection,restricted,0.265,,true
Galil AR | Firefight,The Chroma 3 Collection,restricted,0.110,,true
Galil AR | Firefight,The Chroma 3 Collection,restricted,0.415,,true
Galil AR | Green Apple,The Train 2025 Collection,industrial,0.035,,true
Galil AR | Green Apple,The Train 2025 Collection,industrial,0.265,,true
Galil AR | Green Apple,The Train 2025 Collection,industrial,0.110,,true
Galil AR | Grey Smoke,The Ascent Collection,consumer,0.725,,true
Galil AR | Grey Smoke,The Ascent Collection,consumer,0.035,,true
Galil AR | Grey Smoke,The Ascent Collection,consumer,0.265,,true
Galil AR | Grey Smoke,The Ascent Collection,consumer,0.110,,true
Galil AR | Grey Smoke,The Ascent Collection,consumer,0.415,,true
Galil AR | Hunting Blind,The Mirage Collection,consumer,0.725,,true
Galil AR | Hunting Blind,The Mirage Collection,consumer,0.035,,true
Galil AR | Hunting Blind,The Mirage Collection,consumer,0.265,,true
Galil AR | Hunting Blind,The Mirage Collection,consumer,0.110,,true
Galil AR | Hunting Blind,The Mirage Collection,consumer,0.415,,true
Galil AR | Kami,The Huntsman Collection,mil-spec,0.725,,true
Galil AR | Kami,The Huntsman Collection,mil-spec,0.035,,true
Galil AR | Kami,The Huntsman Collection,mil-spec,0.265,,true
Galil AR | Kami,The Huntsman Collection,mil-spec,0.110,,true
Galil AR | Kami,The Huntsman Collection,mil-spec,0.415,,true
Galil AR | Metallic Squeezer,The Overpass 2024 Collection,mil-spec,0.725,,true
Galil AR | Metallic Squeezer,The Overpass 2024 Collection,mil-spec,0.035,,true
Galil AR | Metallic Squeezer,The Overpass 2024 Collection,mil-spec,0.265,,true
Galil AR | Metallic Squeezer,The Overpass 2024 Collection,mil-spec,0.110,,true
Galil AR | Metallic Squeezer,The Overpass 2024 Collection,mil-spec,0.415,,true
Galil AR | NV,The Graphic Design Collection,industrial,0.725,,true
Galil AR | NV,The Graphic Design Collection,industrial,0.035,,true
Galil AR | NV,The Graphic Design Collection,industrial,0.265,,true
Galil AR | NV,The Graphic Design Collection,industrial,0.110,,true
Galil AR | NV,The Graphic Design Collection,industrial,0.415,,true
Galil AR | O-Ranger,The Radiant Collection,industrial,0.725,,true
Galil AR | O-Ranger,The Radiant Collection,industrial,0.035,,true
Galil AR | O-Ranger,The Radiant Collection,industrial,0.265,,true
Galil AR | O-Ranger,The Radiant Collection,industrial,0.110,,true
Galil AR | O-Ranger,The Radiant Collection,industrial,0.415,,true
Galil AR | Orange DDPAT,The eSports 2013 Collection,restricted,0.725,,true
Galil AR | Orange DDPAT,The eSports 2013 Collection,restricted,0.035,,true
Galil AR | Orange DDPAT,The eSports 2013 Collection,restricted,0.265,,true
Galil AR | Orange DDPAT,The eSports 2013 Collection,restricted,0.110,,true
Galil AR | Orange DDPAT,The eSports 2013 Collection,restricted,0.415,,false
Galil AR | Orange DDPAT,The eSports 2013 Collection,restricted,0.415,,true
Galil AR | Phoenix Blacklight,The Havoc Collection,restricted,0.725,,false
Galil AR | Phoenix Blacklight,The Havoc Collection,restricted,0.725,,true
Galil AR | Phoenix Blacklight,The Havoc Collection,restricted,0.035,,true
Galil AR | Phoenix Blacklight,The Havoc Collection,restricted,0.265,,true
Galil AR | Phoenix Blacklight,The Havoc Collection,restricted,0.110,,true
Galil AR | Phoenix Blacklight,The Havoc Collection,restricted,0.415,,true
Galil AR | Rainbow Spoon,The Sport & Field Collection,classified,0.725,,true
Galil AR | Rainbow Spoon,The Sport & Field Collection,classified,0.035,,true
Galil AR | Rainbow Spoon,The Sport & Field Collection,classified,0.265,,true
Galil AR | Rainbow Spoon,The Sport & Field Collection,classified,0.110,,true
Galil AR | Rainbow Spoon,The Sport & Field Collection,classified,0.415,,true
Galil AR | Robin's Egg,The Ascent Collection,industrial,0.725,,true
Galil AR | Robin's Egg,The Ascent Collection,industrial,0.035,,true
Galil AR | Robin's Egg,The Ascent Collection,industrial,0.265,,true
Galil AR | Robin's Egg,The Ascent Collection,industrial,0.110,,true
Galil AR | Robin's Egg,The Ascent Collection,industrial,0.415,,true
Galil AR | Rocket Pop,The Falchion Collection,mil-spec,0.725,,true
Galil AR | Rocket Pop,The Falchion Collection,mil-spec,0.035,,true
Galil AR | Rocket Pop,The Falchion Collection,mil-spec,0.265,,true
Galil AR | Rocket Pop,The Falchion Collection,mil-spec,0.110,,true
Galil AR | Rocket Pop,The Falchion Collection,mil-spec,0.415,,true
Galil AR | Sage Spray,The Lake Collection,consumer,0.725,,true
Galil AR | Sage Spray,The Lake Collection,consumer,0.035,,true
Galil AR | Sage Spray,The Lake Collection,consumer,0.265,,true
Galil AR | Sage Spray,The Lake Collection,consumer,0.110,,true
Galil AR | Sage Spray,The Lake Collection,consumer,0.415,,true
Galil AR | Sandstorm,The Winter Offensive Collection,mil-spec,0.725,,true
Galil AR | Sandstorm,The Winter Offensive Collection,mil-spec,0.265,,true
Galil AR | Sandstorm,The Winter Offensive Collection,mil-spec,0.110,,true
Galil AR | Sandstorm,The Winter Offensive Collection,mil-spec,0.415,,true
Galil AR | Shattered,The Bravo Collection,mil-spec,0.725,,true
Galil AR | Shattered,The Bravo Collection,mil-spec,0.035,,false
Galil AR | Shattered,The Bravo Collection,mil-spec,0.035,,true
Galil AR | Shattered,The Bravo Collection,mil-spec,0.265,,true
Galil AR | Shattered,The Bravo Collection,mil-spec,0.110,,true
Galil AR | Shattered,The Bravo Collection,mil-spec,0.415,,true
Galil AR | Signal,The Danger Zone Collection,restricted,0.725,,true
Galil AR | Signal,The Danger Zone Collection,restricted,0.035,,true
Galil AR | Signal,The Danger Zone Collection,restricted,0.265,,true
Galil AR | Signal,The Danger Zone Collection,restricted,0.110,,true
Galil AR | Signal,The Danger Zone Collection,restricted,0.415,,true
Galil AR | Stone Cold,The Shadow Collection,restricted,0.725,,true
Galil AR | Stone Cold,The Shadow Collection,restricted,0.035,,true
Galil AR | Stone Cold,The Shadow Collection,restricted,0.265,,true
Galil AR | Stone Cold,The Shadow Collection,restricted,0.110,,true
Galil AR | Stone Cold,The Shadow Collection,restricted,0.415,,true
Galil AR | Sugar Rush,The Operation Hydra Collection,classified,0.725,,true
Galil AR | Sugar Rush,The Operation Hydra Collection,classified,0.035,,true
Galil AR | Sugar Rush,The Operation Hydra Collection,classified,0.265,,true
Galil AR | Sugar Rush,The Operation Hydra Collection,classified,0.110,,true
Galil AR | Sugar Rush,The Operation Hydra Collection,classified,0.415,,false
Galil AR | Sugar Rush,The Operation Hydra Collection,classified,0.415,,true
Galil AR | Tornado,The Norse Collection,consumer,0.725,,true
Galil AR | Tornado,The Norse Collection,consumer,0.035,,true
Galil AR | Tornado,The Norse Collection,consumer,0.265,,true
Galil AR | Tornado,The Norse Collection,consumer,0.110,,true
Galil AR | Tornado,The Norse Collection,consumer,0.415,,false
Galil AR | Tornado,The Norse Collection,consumer,0.415,,true
Galil AR | Tuxedo,The Bank Collection,mil-spec,0.725,,true
Galil AR | Tuxedo,The Bank Collection,mil-spec,0.035,,true
Galil AR | Tuxedo,The Bank Collection,mil-spec,0.265,,true
Galil AR | Tuxedo,The Bank Collection,mil-spec,0.110,,true
Galil AR | Tuxedo,The Bank Collection,mil-spec,0.415,,true
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.725,,true
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.035,,true
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.265,,true
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.110,,true
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.415,,false
Galil AR | Urban Rubble,The Chop Shop Collection,industrial,0.415,,true
Galil AR | Vandal,The Operation Broken Fang Collection,mil-spec,0.725,,true
Galil AR | Vandal,The Operation Broken Fang Collection,mil-spec,0.035,,true
Galil AR | Vandal,The Operation Broken Fang Collection,mil-spec,0.265,,true
Galil AR | Vandal,The Operation Broken Fang Collection,mil-spec,0.110,,true
Galil AR | Vandal,The Operation Broken Fang Collection,mil-spec,0.415,,true
Galil AR | VariCamo,The Safehouse Collection,industrial,0.725,,true
Galil AR | VariCamo,The Safehouse Collection,industrial,0.035,,true
Galil AR | VariCamo,The Safehouse Collection,industrial,0.265,,true
Galil AR | VariCamo,The Safehouse Collection,industrial,0.110,,true
Galil AR | VariCamo,The Safehouse Collection,industrial,0.415,,true
Galil AR | Winter Forest,The Office Collection,industrial,0.725,,true
Galil AR | Winter Forest,The Office Collection,industrial,0.035,,true
Galil AR | Winter Forest,The Office Collection,industrial,0.265,,true
Galil AR | Winter Forest,The Office Collection,industrial,0.110,,true
Galil AR | Winter Forest,The Office Collection,industrial,0.415,,true
Glock-18 | AXIA,The Sport & Field Collection,classified,0.725,,true
Glock-18 | AXIA,The Sport & Field Collection,classified,0.035,,true
Glock-18 | AXIA,The Sport & Field Collection,classified,0.265,,false
Glock-18 | AXIA,The Sport & Field Collection,classified,0.265,,true
Glock-18 | AXIA,The Sport & Field Collection,classified,0.110,,false
Glock-18 | AXIA,The Sport & Field Collection,classified,0.110,,true
Glock-18 | AXIA,The Sport & Field Collection,classified,0.415,,true
Glock-18 | Block-18,The Kilowatt Collection,restricted,0.725,,true
Glock-18 | Block-18,The Kilowatt Collection,restricted,0.035,,true
Glock-18 | Block-18,The Kilowatt Collection,restricted,0.265,,true
Glock-18 | Block-18,The Kilowatt Collection,restricted,0.110,,true
Glock-18 | Block-18,The Kilowatt Collection,restricted,0.415,,true
Glock-18 | Blue Fissure,The Arms Deal 3 Collection,mil-spec,0.725,,true
Glock-18 | Blue Fissure,The Arms Deal 3 Collection,mil-spec,0.035,,true
Glock-18 | Blue Fissure,The Arms Deal 3 Collection,mil-spec,0.265,,true
Glock-18 | Blue Fissure,The Arms Deal 3 Collection,mil-spec,0.110,,true
Glock-18 | Blue Fissure,The Arms Deal 3 Collection,mil-spec,0.415,,true
Glock-18 | Brass,The Dust Collection,restricted,0.725,,true
Glock-18 | Brass,The Dust Collection,restricted,0.035,,true
Glock-18 | Brass,The Dust Collection,restricted,0.265,,true
Glock-18 | Brass,The Dust Collection,restricted,0.110,,true
Glock-18 | Brass,The Dust Collection,restricted,0.415,,true
Glock-18 | Bullet Queen,The Prisma 2 Collection,covert,0.725,,true
Glock-18 | Bullet Queen,The Prisma 2 Collection,covert,0.035,,true
Glock-18 | Bullet Queen,The Prisma 2 Collection,covert,0.265,,true
Glock-18 | Bullet Queen,The Prisma 2 Collection,covert,0.110,,true
Glock-18 | Bullet Queen,The Prisma 2 Collection,covert,0.415,,true
Glock-18 | Bunsen Burner,The Falchion Collection,mil-spec,0.725,,true
Glock-18 | Bunsen Burner,The Falchion Collection,mil-spec,0.035,,true
Glock-18 | Bunsen Burner,The Falchion Collection,mil-spec,0.265,,true
Glock-18 | Bunsen Burner,The Falchion Collection,mil-spec,0.110,,true
Glock-18 | Bunsen Burner,The Falchion Collection,mil-spec,0.415,,true
Glock-18 | Candy Apple,The Italy Collection,mil-spec,0.035,,true
Glock-18 | Candy Apple,The Italy Collection,mil-spec,0.265,,true
Glock-18 | Candy Apple,The Italy Collection,mil-spec,0.110,,true
Glock-18 | Catacombs,The Chroma Collection,mil-spec,0.725,,true
Glock-18 | Catacombs,The Chroma Collection,mil-spec,0.035,,true
Glock-18 | Catacombs,The Chroma Collection,mil-spec,0.265,,true
Glock-18 | Catacombs,The Chroma Collection,mil-spec,0.110,,true
Glock-18 | Catacombs,The Chroma Collection,mil-spec,0.415,,true
Glock-18 | Clear Polymer,The Snakebite Collection,mil-spec,0.725,,true
Glock-18 | Clear Polymer,The Snakebite Collection,mil-spec,0.035,,true
Glock-18 | Clear Polymer,The Snakebite Collection,mil-spec,0.265,,true
Glock-18 | Clear Polymer,The Snakebite Collection,mil-spec,0.110,,true
Glock-18 | Clear Polymer,The Snakebite Collection,mil-spec,0.415,,true
Glock-18 | Coral Bloom,The Radiant Collection,mil-spec,0.725,,true
Glock-18 | Coral Bloom,The Radiant Collection,mil-spec,0.035,,true
Glock-18 | Coral Bloom,The Radiant Collection,mil-spec,0.265,,true
Glock-18 | Coral Bloom,The Radiant Collection,mil-spec,0.110,,true
Glock-18 | Coral Bloom,The Radiant Collection,mil-spec,0.415,,true
Glock-18 | Death Rattle,The Bank Collection,industrial,0.725,,true
Glock-18 | Death Rattle,The Bank Collection,industrial,0.265,,true
Glock-18 | Death Rattle,The Bank Collection,industrial,0.110,,true
Glock-18 | Death Rattle,The Bank Collection,industrial,0.415,,true
Glock-18 | Dragon Tattoo,The Arms Deal Collection,restricted,0.035,,true
Glock-18 | Dragon Tattoo,The Arms Deal Collection,restricted,0.110,,true
Glock-18 | Fade,The Assault Collection,restricted,0.035,,true
Glock-18 | Fade,The Assault Collection,restricted,0.110,,true
Glock-18 | Franklin,The Havoc Collection,restricted,0.035,,true
Glock-18 | Franklin,The Havoc Collection,restricted,0.265,,false
Glock-18 | Franklin,The Havoc Collection,restricted,0.265,,true
Glock-18 | Franklin,The Havoc Collection,restricted,0.110,,false
Glock-18 | Franklin,The Havoc Collection,restricted,0.110,,true
Glock-18 | Franklin,The Havoc Collection,restricted,0.415,,false
Glock-18 | Franklin,The Havoc Collection,restricted,0.415,,true
Glock-18 | Gamma Doppler,The 2021 Train Collection,covert,0.725,,false
Glock-18 | Gamma Doppler,The 2021 Train Collection,covert,0.725,,true
Glock-18 | Gamma Doppler,The 2021 Train Collection,covert,0.035,,false
Glock-18 | Gamma Doppler,The 2021 Train Collection,covert,0.035,,true
Glock-18 | Gamma Doppler,The 2021 Train Collection,covert,0.265,,false
Glock-18 | Gamma Doppler,The 2021 Train Collection,covert,0.265,,true
Glock-18 | Gamma Doppler,The 2021 Train Collection,covert,0.110,,false
Glock-18 | Gamma Doppler,The 2021 Train Collection,covert,0.110,,true
Glock-18 | Gamma Doppler,The 2021 Train Collection,covert,0.415,,false
Glock-18 | Gamma Doppler,The 2021 Train Collection,covert,0.415,,true
Glock-18 | Glockingbird,The Boreal Collection,restricted,0.725,,false
Glock-18 | Glockingbird,The Boreal Collection,restricted,0.725,,true
Glock-18 | Glockingbird,The Boreal Collection,restricted,0.035,,false
Glock-18 | Glockingbird,The Boreal Collection,restricted,0.035,,true
Glock-18 | Glockingbird,The Boreal Collection,restricted,0.265,,false
Glock-18 | Glockingbird,The Boreal Collection,restricted,0.265,,true
Glock-18 | Glockingbird,The Boreal Collection,restricted,0.110,,false
Glock-18 | Glockingbird,The Boreal Collection,restricted,0.110,,true
Glock-18 | Glockingbird,The Boreal Collection,restricted,0.415,,false
Glock-18 | Glockingbird,The Boreal Collection,restricted,0.415,,true
Glock-18 | Gold Toof,The Gallery Collection,covert,0.725,,false
Glock-18 | Gold Toof,The Gallery Collection,covert,0.725,,true
Glock-18 | Gold Toof,The Gallery Collection,covert,0.035,,false
Glock-18 | Gold Toof,The Gallery Collection,covert,0.035,,true
Glock-18 | Gold Toof,The Gallery Collection,covert,0.265,,false
Glock-18 | Gold Toof,The Gallery Collection,covert,0.265,,true
Glock-18 | Gold Toof,The Gallery Collection,covert,0.110,,false
Glock-18 | Gold Toof,The Gallery Collection,covert,0.110,,true
Glock-18 | Gold Toof,The Gallery Collection,covert,0.415,,true
Glock-18 | Green Line,The Train 2025 Collection,mil-spec,0.725,,true
Glock-18 | Green Line,The Train 2025 Collection,mil-spec,0.035,,true
Glock-18 | Green Line,The Train 2025 Collection,mil-spec,0.265,,true
Glock-18 | Green Line,The Train 2025 Collection,mil-spec,0.110,,true
Glock-18 | Green Line,The Train 2025 Collection,mil-spec,0.415,,true
Glock-18 | Grinder,The Vanguard Collection,restricted,0.035,,true
Glock-18 | Grinder,The Vanguard Collection,restricted,0.265,,true
Glock-18 | Grinder,The Vanguard Collection,restricted,0.110,,true
Glock-18 | Groundwater,The Mirage Collection,industrial,0.725,,true
Glock-18 | Groundwater,The Mirage Collection,industrial,0.035,,true
Glock-18 | Groundwater,The Mirage Collection,industrial,0.265,,true
Glock-18 | Groundwater,The Mirage Collection,industrial,0.110,,true
Glock-18 | Groundwater,The Mirage Collection,industrial,0.415,,true
Glock-18 | High Beam,The 2018 Inferno Collection,industrial,0.035,,true
Glock-18 | High Beam,The 2018 Inferno Collection,industrial,0.110,,true
Glock-18 | Ironwork,The Glove Collection,mil-spec,0.725,,true
Glock-18 | Ironwork,The Glove Collection,mil-spec,0.035,,true
Glock-18 | Ironwork,The Glove Collection,mil-spec,0.265,,true
Glock-18 | Ironwork,The Glove Collection,mil-spec,0.110,,true
Glock-18 | Ironwork,The Glove Collection,mil-spec,0.415,,true
Glock-18 | Moonrise,The Clutch Collection,restricted,0.725,,true
