Name,Wear,PriceCents,StatTrak
AK-47 | Aquamarine Revenge,Factory New,30200,False
Galil AR | Rocket Pop,Battle-Scarred,42,False
Galil AR | Sage Spray,Factory New,34,False
Galil AR | Sage Spray,Minimal Wear,5,False
Galil AR | Sage Spray,Field-Tested,3,False
Galil AR | Sage Spray,Well-Worn,3,False
Galil AR | Sage Spray,Battle-Scarred,3,False
Galil AR | Sandstorm,Minimal Wear,369,False
Galil AR | Sandstorm,Field-Tested,43,False
Galil AR | Sandstorm,Well-Worn,113,False
Galil AR | Sandstorm,Battle-Scarred,89,False
Galil AR | Shattered,Minimal Wear,2000,False
Galil AR | Shattered,Field-Tested,797,False
Galil AR | Shattered,Well-Worn,718,False
Galil AR | Shattered,Battle-Scarred,680,False
Galil AR | Signal,Factory New,212,False
Galil AR | Signal,Minimal Wear,89,False
Galil AR | Signal,Field-Tested,54,False
Galil AR | Signal,Well-Worn,53,False
Galil AR | Signal,Battle-Scarred,699,False
Galil AR | Stone Cold,Factory New,1600,False
Galil AR | Stone Cold,Minimal Wear,447,False
Galil AR | Stone Cold,Field-Tested,340,False
Galil AR | Stone Cold,Well-Worn,399,False
Galil AR | Stone Cold,Battle-Scarred,131,False
Galil AR | Sugar Rush,Factory New,9687,False
Galil AR | Sugar Rush,Minimal Wear,5500,False
Galil AR | Sugar Rush,Field-Tested,4999,False
Galil AR | Sugar Rush,Battle-Scarred,4599,False
Galil AR | Tornado,Factory New,1874,False
Galil AR | Tornado,Minimal Wear,911,False
Galil AR | Tornado,Field-Tested,701,False
Galil AR | Tornado,Battle-Scarred,799,False
Galil AR | Tuxedo,Factory New,326,False
Galil AR | Tuxedo,Minimal Wear,143,False
Galil AR | Tuxedo,Field-Tested,61,False
Galil AR | Tuxedo,Well-Worn,62,False
Galil AR | Tuxedo,Battle-Scarred,34,False
Galil AR | Urban Rubble,Factory New,2613,False
Galil AR | Urban Rubble,Minimal Wear,2050,False
Galil AR | Urban Rubble,Field-Tested,3200,False
Galil AR | Urban Rubble,Battle-Scarred,1631,False
Galil AR | Vandal,Factory New,274,False
Galil AR | Vandal,Minimal Wear,120,False
Galil AR | Vandal,Field-Tested,97,False
Galil AR | Vandal,Well-Worn,77,False
Galil AR | Vandal,Battle-Scarred,72,False
Galil AR | VariCamo,Factory New,22,False
Galil AR | VariCamo,Minimal Wear,17,False
Galil AR | VariCamo,Field-Tested,10,False
Galil AR | VariCamo,Well-Worn,15,False
Galil AR | VariCamo,Battle-Scarred,8,False
Galil AR | Winter Forest,Factory New,24610,False
Galil AR | Winter Forest,Minimal Wear,2612,False
Galil AR | Winter Forest,Field-Tested,1096,False
Galil AR | Winter Forest,Well-Worn,1689,False
Galil AR | Winter Forest,Battle-Scarred,1113,False
Glock-18 | AXIA,Factory New,11000,False
Glock-18 | AXIA,Well-Worn,5268,False
Glock-18 | AXIA,Battle-Scarred,5180,False
Glock-18 | Block-18,Factory New,265,False
Glock-18 | Block-18,Minimal Wear,113,False
Glock-18 | Block-18,Field-Tested,54,False
Glock-18 | Block-18,Well-Worn,61,False
Glock-18 | Block-18,Battle-Scarred,70,False
Glock-18 | Blue Fissure,Factory New,1955,False
Glock-18 | Blue Fissure,Minimal Wear,173,False
Glock-18 | Blue Fissure,Field-Tested,98,False
Glock-18 | Blue Fissure,Well-Worn,158,False
Glock-18 | Blue Fissure,Battle-Scarred,125,False
Glock-18 | Brass,Factory New,12037,False
Glock-18 | Brass,Minimal Wear,3400,False
Glock-18 | Brass,Field-Tested,274,False
Glock-18 | Brass,Well-Worn,1875,False
Glock-18 | Brass,Battle-Scarred,2045,False
Glock-18 | Bullet Queen,Factory New,15203,False
Glock-18 | Bullet Queen,Minimal Wear,2184,False
Glock-18 | Bullet Queen,Field-Tested,559,False
Glock-18 | Bullet Queen,Well-Worn,450,False
Glock-18 | Bullet Queen,Battle-Scarred,414,False
Glock-18 | Bunsen Burner,Factory New,160,False
Glock-18 | Bunsen Burner,Minimal Wear,69,False
Glock-18 | Bunsen Burner,Field-Tested,59,False
Glock-18 | Bunsen Burner,Well-Worn,52,False
Glock-18 | Bunsen Burner,Battle-Scarred,49,False
Glock-18 | Candy Apple,Factory New,504,False
Glock-18 | Candy Apple,Minimal Wear,126,False
Glock-18 | Candy Apple,Field-Tested,72,False
Glock-18 | Catacombs,Factory New,145,False
Glock-18 | Catacombs,Minimal Wear,69,False
Glock-18 | Catacombs,Field-Tested,61,False
Glock-18 | Catacombs,Well-Worn,100,False
Glock-18 | Catacombs,Battle-Scarred,50,False
Glock-18 | Clear Polymer,Factory New,172,False
Glock-18 | Clear Polymer,Minimal Wear,32,False
Glock-18 | Clear Polymer,Field-Tested,19,False
Glock-18 | Clear Polymer,Well-Worn,14,False
Glock-18 | Clear Polymer,Battle-Scarred,14,False
Glock-18 | Coral Bloom,Factory New,534,False
Glock-18 | Coral Bloom,Minimal Wear,40,False
Glock-18 | Coral Bloom,Field-Tested,142,False
Glock-18 | Coral Bloom,Well-Worn,278,False
Glock-18 | Coral Bloom,Battle-Scarred,154,False
Glock-18 | Death Rattle,Minimal Wear,19,False
Glock-18 | Death Rattle,Field-Tested,11,False
Glock-18 | Death Rattle,Well-Worn,13,False
Glock-18 | Death Rattle,Battle-Scarred,9,False
Glock-18 | Dragon Tattoo,Factory New,14500,False
Glock-18 | Dragon Tattoo,Minimal Wear,14999,False
Glock-18 | Fade,Factory New,214268,False
Glock-18 | Fade,Minimal Wear,222200,False
Glock-18 | Franklin,Factory New,10395,False
Glock-18 | Gold Toof,Well-Worn,1021,False
Glock-18 | Green Line,Factory New,699,False
Glock-18 | Green Line,Minimal Wear,157,False
Glock-18 | Green Line,Field-Tested,51,False
Glock-18 | Green Line,Well-Worn,26,False
Glock-18 | Green Line,Battle-Scarred,24,False
Glock-18 | Grinder,Factory New,181,False
Glock-18 | Grinder,Minimal Wear,69,False
Glock-18 | Grinder,Field-Tested,99,False
Glock-18 | Groundwater,Factory New,9292,False
Glock-18 | Groundwater,Minimal Wear,1130,False
Glock-18 | Groundwater,Field-Tested,1990,False
Glock-18 | Groundwater,Well-Worn,4684,False
Glock-18 | Groundwater,Battle-Scarred,2154,False
Glock-18 | High Beam,Factory New,19,False
Glock-18 | High Beam,Minimal Wear,20,False
Glock-18 | Ironwork,Factory New,277,False
Glock-18 | Ironwork,Minimal Wear,56,False
Glock-18 | Ironwork,Field-Tested,26,False
Glock-18 | Ironwork,Well-Worn,19,False
Glock-18 | Ironwork,Battle-Scarred,25,False
Glock-18 | Moonrise,Factory New,213,False
Glock-18 | Moonrise,Minimal Wear,23,False
Glock-18 | Moonrise,Field-Tested,8,False
Glock-18 | Moonrise,Well-Worn,72,False
Glock-18 | Moonrise,Battle-Scarred,46,False
Glock-18 | Neo-Noir,Factory New,19341,False
Glock-18 | Neo-Noir,Minimal Wear,3537,False
Glock-18 | Neo-Noir,Field-Tested,1323,False
Glock-18 | Neo-Noir,Well-Worn,1104,False
Glock-18 | Neo-Noir,Battle-Scarred,1200,False
Glock-18 | Night,Factory New,5120,False
Glock-18 | Night,Minimal Wear,401,False
Glock-18 | Night,Field-Tested,142,False
Glock-18 | Night,Well-Worn,187,False
Glock-18 | Night,Battle-Scarred,139,False
Glock-18 | Nuclear Garden,Factory New,1617,False
Glock-18 | Nuclear Garden,Minimal Wear,61,False
Glock-18 | Nuclear Garden,Field-Tested,94,False
Glock-18 | Nuclear Garden,Well-Worn,157,False
Glock-18 | Nuclear Garden,Battle-Scarred,93,False
Glock-18 | Ocean Topo,Factory New,105,False
Glock-18 | Ocean Topo,Minimal Wear,39,False
Glock-18 | Ocean Topo,Field-Tested,21,False
Glock-18 | Ocean Topo,Well-Worn,14,False
Glock-18 | Ocean Topo,Battle-Scarred,11,False
Glock-18 | Off World,Factory New,230,False
Glock-18 | Off World,Minimal Wear,35,False
Glock-18 | Off World,Field-Tested,17,False
Glock-18 | Off World,Well-Worn,9,False
Glock-18 | Off World,Battle-Scarred,14,False
Glock-18 | Oxide Blaze,Factory New,87,False
Glock-18 | Oxide Blaze,Minimal Wear,18,False
Glock-18 | Oxide Blaze,Field-Tested,21,False
Glock-18 | Oxide Blaze,Well-Worn,21,False
Glock-18 | Oxide Blaze,Battle-Scarred,8,False
Glock-18 | Pink DDPAT,Factory New,10999,False
Glock-18 | Pink DDPAT,Minimal Wear,9000,False
Glock-18 | Pink DDPAT,Field-Tested,7137,False
Glock-18 | Pink DDPAT,Well-Worn,22177,False
Glock-18 | Pink DDPAT,Battle-Scarred,6900,False
Glock-18 | Ramese's Reach,Factory New,2466,False
Glock-18 | Ramese's Reach,Minimal Wear,999,False
Glock-18 | Ramese's Reach,Field-Tested,511,False
Glock-18 | Ramese's Reach,Well-Worn,380,False
Glock-18 | Ramese's Reach,Battle-Scarred,349,False
Glock-18 | Reactor,Factory New,4914,False
Glock-18 | Reactor,Minimal Wear,1214,False
Glock-18 | Reactor,Field-Tested,782,False
Glock-18 | Reactor,Well-Worn,698,False
Glock-18 | Reactor,Battle-Scarred,860,False
Glock-18 | Red Tire,Factory New,1200,False
Glock-18 | Red Tire,Minimal Wear,480,False
Glock-18 | Red Tire,Field-Tested,417,False
Glock-18 | Red Tire,Well-Worn,582,False
Glock-18 | Red Tire,Battle-Scarred,499,False
Glock-18 | Royal Legion,Factory New,2544,False
Glock-18 | Royal Legion,Minimal Wear,440,False
Glock-18 | Royal Legion,Field-Tested,219,False
Glock-18 | Royal Legion,Well-Worn,183,False
Glock-18 | Royal Legion,Battle-Scarred,171,False
Glock-18 | Sacrifice,Factory New,125,False
Glock-18 | Sacrifice,Minimal Wear,26,False
Glock-18 | Sacrifice,Field-Tested,26,False
Glock-18 | Sacrifice,Well-Worn,18,False
Glock-18 | Sacrifice,Battle-Scarred,20,False
Glock-18 | Sand Dune,Factory New,21558,False
Glock-18 | Sand Dune,Minimal Wear,4200,False
Glock-18 | Sand Dune,Field-Tested,710,False
Glock-18 | Sand Dune,Well-Worn,695,False
Glock-18 | Sand Dune,Battle-Scarred,790,False
Glock-18 | Shinobu,Factory New,2688,False
Glock-18 | Shinobu,Minimal Wear,765,False
Glock-18 | Shinobu,Field-Tested,325,False
Glock-18 | Shinobu,Well-Worn,255,False
Glock-18 | Shinobu,Battle-Scarred,234,False
Glock-18 | Snack Attack,Factory New,9098,False
Glock-18 | Snack Attack,Minimal Wear,2095,False
Glock-18 | Snack Attack,Field-Tested,835,False
Glock-18 | Snack Attack,Well-Worn,600,False
Glock-18 | Snack Attack,Battle-Scarred,818,False
Glock-18 | Steel Disruption,Factory New,899,False
Glock-18 | Steel Disruption,Minimal Wear,938,False
Glock-18 | Steel Disruption,Field-Tested,1150,False
Glock-18 | Synth Leaf,Factory New,57000,False
Glock-18 | Synth Leaf,Field-Tested,41000,False
Glock-18 | Synth Leaf,Battle-Scarred,75000,False
Glock-18 | Teal Graf,Factory New,205,False
Glock-18 | Teal Graf,Minimal Wear,80,False
Glock-18 | Teal Graf,Field-Tested,49,False
Glock-18 | Teal Graf,Well-Worn,64,False
Glock-18 | Teal Graf,Battle-Scarred,32,False
Glock-18 | Twilight Galaxy,Factory New,8417,False
Glock-18 | Twilight Galaxy,Minimal Wear,27000,False
Glock-18 | Twilight Galaxy,Field-Tested,18000,False
Glock-18 | Umbral Rabbit,Factory New,346,False
Glock-18 | Umbral Rabbit,Minimal Wear,57,False
Glock-18 | Umbral Rabbit,Field-Tested,22,False
Glock-18 | Umbral Rabbit,Well-Worn,30,False
Glock-18 | Umbral Rabbit,Battle-Scarred,20,False
Glock-18 | Vogue,Factory New,1506,False
Glock-18 | Vogue,Minimal Wear,413,False
Glock-18 | Vogue,Field-Tested,208,False
Glock-18 | Vogue,Well-Worn,43,False
Glock-18 | Vogue,Battle-Scarred,8,False
Glock-18 | Warhawk,Factory New,138,False
Glock-18 | Warhawk,Minimal Wear,31,False
Glock-18 | Warhawk,Field-Tested,36,False
Glock-18 | Warhawk,Well-Worn,31,False
Glock-18 | Warhawk,Battle-Scarred,21,False
Glock-18 | Wasteland Rebel,Factory New,5032,False
Glock-18 | Wasteland Rebel,Minimal Wear,710,False
Glock-18 | Wasteland Rebel,Field-Tested,422,False
Glock-18 | Wasteland Rebel,Well-Worn,652,False
Glock-18 | Wasteland Rebel,Battle-Scarred,599,False
Glock-18 | Water Elemental,Factory New,4036,False
Glock-18 | Water Elemental,Minimal Wear,860,False
Glock-18 | Water Elemental,Field-Tested,442,False
Glock-18 | Water Elemental,Well-Worn,999,False
Glock-18 | Water Elemental,Battle-Scarred,459,False
Glock-18 | Weasel,Factory New,675,False
Glock-18 | Weasel,Minimal Wear,78,False
Glock-18 | Weasel,Field-Tested,65,False
Glock-18 | Weasel,Well-Worn,32,False
Glock-18 | Weasel,Battle-Scarred,45,False
Glock-18 | Winterized,Factory New,28,False
Glock-18 | Winterized,Minimal Wear,8,False
Glock-18 | Winterized,Field-Tested,5,False
Glock-18 | Winterized,Well-Worn,3,False
Glock-18 | Winterized,Battle-Scarred,3,False
Glock-18 | Wraiths,Factory New,167,False
Glock-18 | Wraiths,Minimal Wear,63,False
Glock-18 | Wraiths,Field-Tested,39,False
Glock-18 | Wraiths,Well-Worn,31,False
Glock-18 | Wraiths,Battle-Scarred,30,False
M249 | Aztec,Factory New,236,False
M249 | Aztec,Minimal Wear,117,False
M249 | Aztec,Field-Tested,45,False
M249 | Aztec,Well-Worn,48,False
M249 | Aztec,Battle-Scarred,39,False
M249 | Blizzard Marbleized,Factory New,20462,False
M249 | Blizzard Marbleized,Minimal Wear,2319,False
M249 | Blizzard Marbleized,Field-Tested,1079,False
M249 | Blizzard Marbleized,Well-Worn,847,False
M249 | Contrast Spray,Factory New,747,False
M249 | Contrast Spray,Minimal Wear,170,False
M249 | Contrast Spray,Field-Tested,32,False
M249 | Contrast Spray,Well-Worn,226,False
M249 | Contrast Spray,Battle-Scarred,173,False
M249 | Deep Relief,Factory New,208,False
M249 | Deep Relief,Field-Tested,93,False
M249 | Deep Relief,Well-Worn,64,False
M249 | Deep Relief,Battle-Scarred,73,False
M249 | Downtown,Factory New,250,False
M249 | Downtown,Minimal Wear,76,False
M249 | Downtown,Field-Tested,19,False
M249 | Downtown,Battle-Scarred,22,False
M249 | Emerald Poison Dart,Factory New,628,False
M249 | Emerald Poison Dart,Minimal Wear,250,False
M249 | Emerald Poison Dart,Field-Tested,151,False
M249 | Gator Mesh,Factory New,22,False
M249 | Gator Mesh,Minimal Wear,18,False
M249 | Gator Mesh,Field-Tested,10,False
M249 | Gator Mesh,Well-Worn,12,False
M249 | Gator Mesh,Battle-Scarred,8,False
M249 | Humidor,Factory New,1988,False
M249 | Humidor,Minimal Wear,1634,False
M249 | Humidor,Field-Tested,1945,False
M249 | Humidor,Battle-Scarred,3500,False
M249 | Hypnosis,Factory New,1000,False
M249 | Hypnosis,Minimal Wear,48,False
M249 | Hypnosis,Field-Tested,36,False
M249 | Hypnosis,Well-Worn,10,False
M249 | Hypnosis,Battle-Scarred,10,False
M249 | Magma,Well-Worn,76,False
M249 | Midnight Palm,Factory New,480,False
M249 | Midnight Palm,Minimal Wear,398,False
M249 | Midnight Palm,Field-Tested,368,False
M249 | Midnight Palm,Well-Worn,550,False
M249 | Midnight Palm,Battle-Scarred,427,False
M249 | Nebula Crusader,Factory New,995,False
M249 | Nebula Crusader,Minimal Wear,276,False
M249 | Nebula Crusader,Field-Tested,122,False
M249 | Nebula Crusader,Well-Worn,129,False
M249 | Nebula Crusader,Battle-Scarred,106,False
M249 | O.S.I.P.R.,Factory New,63,False
M249 | O.S.I.P.R.,Minimal Wear,23,False
M249 | O.S.I.P.R.,Field-Tested,17,False
M249 | O.S.I.P.R.,Battle-Scarred,12,False
M249 | Predator,Factory New,346,False
M249 | Predator,Minimal Wear,100,False
M249 | Predator,Field-Tested,70,False
M249 | Predator,Battle-Scarred,69,False
M249 | Sage Camo,Factory New,7,False
M249 | Sage Camo,Minimal Wear,5,False
M249 | Sage Camo,Field-Tested,3,False
M249 | Sage Camo,Well-Worn,3,False
M249 | Sage Camo,Battle-Scarred,3,False
M249 | Shipping Forecast,Factory New,2396,False
M249 | Shipping Forecast,Minimal Wear,2239,False
M249 | Shipping Forecast,Field-Tested,2308,False
M249 | Shipping Forecast,Well-Worn,1999,False
M249 | Spectre,Factory New,55,False
M249 | Spectre,Minimal Wear,15,False
M249 | Spectre,Field-Tested,26,False
M249 | Spectre,Well-Worn,70,False
M249 | Spectre,Battle-Scarred,9,False
M249 | Spectrogram,Factory New,115,False
M249 | Spectrogram,Minimal Wear,93,False
M249 | Spectrogram,Field-Tested,38,False
M249 | Spectrogram,Well-Worn,100,False
M249 | Spectrogram,Battle-Scarred,37,False
M249 | Submerged,Factory New,30,False
M249 | Submerged,Minimal Wear,3,False
M249 | Submerged,Field-Tested,3,False
M249 | Submerged,Well-Worn,3,False
M249 | Submerged,Battle-Scarred,3,False
M249 | System Lock,Factory New,249,False
M249 | System Lock,Minimal Wear,63,False
M249 | System Lock,Field-Tested,28,False
M249 | System Lock,Well-Worn,27,False
M249 | System Lock,Battle-Scarred,15,False
M249 | Warbird,Factory New,308,False
M249 | Warbird,Well-Worn,91,False
M249 | Warbird,Battle-Scarred,66000,False
M4A1-S | Atomic Alloy,Factory New,17538,False
M4A1-S | Atomic Alloy,Minimal Wear,5800,False
M4A1-S | Atomic Alloy,Field-Tested,3720,False
M4A1-S | Atomic Alloy,Well-Worn,3599,False
M4A1-S | Atomic Alloy,Battle-Scarred,3960,False
M4A1-S | Basilisk,Factory New,6495,False
M4A1-S | Basilisk,Minimal Wear,970,False
M4A1-S | Basilisk,Field-Tested,300,False
M4A1-S | Basilisk,Battle-Scarred,924,False
M4A1-S | Black Lotus,Well-Worn,881,False
M4A1-S | Blood Tiger,Factory New,1368,False
M4A1-S | Blood Tiger,Minimal Wear,485,False
M4A1-S | Blood Tiger,Field-Tested,580,False
M4A1-S | Blue Phosphor,Factory New,6910,False
M4A1-S | Blue Phosphor,Minimal Wear,100000,False
M4A1-S | Boreal Forest,Factory New,493,False
M4A1-S | Boreal Forest,Minimal Wear,25,False
M4A1-S | Boreal Forest,Field-Tested,3,False
M4A1-S | Boreal Forest,Well-Worn,11,False
M4A1-S | Boreal Forest,Battle-Scarred,16,False
M4A1-S | Briefing,Factory New,4330,False
M4A1-S | Briefing,Minimal Wear,602,False
M4A1-S | Briefing,Field-Tested,349,False
M4A1-S | Briefing,Well-Worn,696,False
M4A1-S | Briefing,Battle-Scarred,370,False
M4A1-S | Bright Water,Minimal Wear,4723,False
M4A1-S | Bright Water,Field-Tested,3672,False
M4A1-S | Chantico's Fire,Factory New,31500,False
M4A1-S | Chantico's Fire,Minimal Wear,6969,False
M4A1-S | Chantico's Fire,Field-Tested,2898,False
M4A1-S | Chantico's Fire,Well-Worn,2239,False
M4A1-S | Chantico's Fire,Battle-Scarred,2136,False
M4A1-S | Control Panel,Factory New,17446,False
M4A1-S | Control Panel,Minimal Wear,2399,False
M4A1-S | Control Panel,Field-Tested,682,False
M4A1-S | Control Panel,Well-Worn,500,False
M4A1-S | Control Panel,Battle-Scarred,511,False
M4A1-S | Cyrex,Factory New,18260,False
M4A1-S | Cyrex,Minimal Wear,4795,False
M4A1-S | Cyrex,Field-Tested,2639,False
M4A1-S | Cyrex,Well-Worn,2750,False
M4A1-S | Cyrex,Battle-Scarred,2715,False
M4A1-S | Dark Water,Minimal Wear,11999,False
M4A1-S | Dark Water,Field-Tested,8799,False
M4A1-S | Decimator,Factory New,510,False
M4A1-S | Decimator,Minimal Wear,2100,False
M4A1-S | Decimator,Field-Tested,1386,False
M4A1-S | Decimator,Well-Worn,1500,False
M4A1-S | Decimator,Battle-Scarred,1328,False
M4A1-S | Emphorosaur-S,Factory New,566,False
M4A1-S | Emphorosaur-S,Minimal Wear,94,False
M4A1-S | Emphorosaur-S,Field-Tested,13,False
M4A1-S | Emphorosaur-S,Well-Worn,60,False
M4A1-S | Emphorosaur-S,Battle-Scarred,29,False
M4A1-S | Fade,Factory New,51255,False
M4A1-S | Fade,Minimal Wear,46900,False
M4A1-S | Fizzy POP,Factory New,1550,False
M4A1-S | Fizzy POP,Minimal Wear,390,False
M4A1-S | Fizzy POP,Field-Tested,210,False
M4A1-S | Fizzy POP,Well-Worn,249,False
M4A1-S | Fizzy POP,Battle-Scarred,249,False
M4A1-S | Flashback,Factory New,1784,False
M4A1-S | Flashback,Minimal Wear,165,False
M4A1-S | Flashback,Field-Tested,57,False
M4A1-S | Flashback,Well-Worn,40,False
M4A1-S | Flashback,Battle-Scarred,47,False
M4A1-S | Glitched Paint,Factory New,4670,False
M4A1-S | Glitched Paint,Minimal Wear,1917,False
M4A1-S | Glitched Paint,Field-Tested,820,False
M4A1-S | Glitched Paint,Well-Worn,1015,False
M4A1-S | Glitched Paint,Battle-Scarred,877,False
M4A1-S | Golden Coil,Factory New,39060,False
M4A1-S | Golden Coil,Minimal Wear,11694,False
M4A1-S | Golden Coil,Field-Tested,5846,False
M4A1-S | Golden Coil,Well-Worn,4526,False
M4A1-S | Golden Coil,Battle-Scarred,4470,False
M4A1-S | Guardian,Factory New,8699,False
M4A1-S | Guardian,Minimal Wear,2749,False
M4A1-S | Guardian,Field-Tested,2471,False
M4A1-S | Guardian,Well-Worn,3799,False
M4A1-S | Guardian,Battle-Scarred,2344,False
M4A1-S | Hot Rod,Factory New,279342,False
M4A1-S | Hot Rod,Minimal Wear,250000,False
M4A1-S | Hyper Beast,Factory New,33231,False
M4A1-S | Hyper Beast,Minimal Wear,8494,False
M4A1-S | Hyper Beast,Field-Tested,2314,False
M4A1-S | Hyper Beast,Well-Worn,1758,False
M4A1-S | Hyper Beast,Battle-Scarred,1763,False
M4A1-S | Icarus Fell,Factory New,3793,False
M4A1-S | Icarus Fell,Minimal Wear,68472,False
M4A1-S | Imminent Danger,Factory New,219999,False
M4A1-S | Imminent Danger,Minimal Wear,117500,False
M4A1-S | Imminent Danger,Field-Tested,69810,False
M4A1-S | Imminent Danger,Well-Worn,164200,False
M4A1-S | Imminent Danger,Battle-Scarred,64525,False
M4A1-S | Knight,Factory New,400000,False
M4A1-S | Leaded Glass,Factory New,35157,False
M4A1-S | Leaded Glass,Minimal Wear,5200,False
M4A1-S | Leaded Glass,Field-Tested,755,False
M4A1-S | Leaded Glass,Well-Worn,765,False
M4A1-S | Leaded Glass,Battle-Scarred,560,False
M4A1-S | Master Piece,Factory New,66000,False
M4A1-S | Master Piece,Minimal Wear,26811,False
M4A1-S | Master Piece,Field-Tested,16862,False
M4A1-S | Master Piece,Well-Worn,12235,False
M4A1-S | Master Piece,Battle-Scarred,13334,False
M4A1-S | Mecha Industries,Factory New,23643,False
M4A1-S | Mecha Industries,Minimal Wear,5855,False
M4A1-S | Mecha Industries,Field-Tested,2800,False
M4A1-S | Mecha Industries,Well-Worn,3799,False
M4A1-S | Mecha Industries,Battle-Scarred,2793,False
M4A1-S | Moss Quartz,Factory New,16573,False
M4A1-S | Moss Quartz,Minimal Wear,6623,False
M4A1-S | Moss Quartz,Field-Tested,5600,False
M4A1-S | Moss Quartz,Well-Worn,5269,False
M4A1-S | Moss Quartz,Battle-Scarred,5938,False
M4A1-S | Mud-Spec,Factory New,345,False
M4A1-S | Mud-Spec,Minimal Wear,33,False
M4A1-S | Mud-Spec,Field-Tested,15,False
